DATE,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation
2012-06-01,89.0,45.0,250.0,37.0,0.01
2012-06-02,80.0,47.0,260.0,40.0,0.0
2012-06-03,80.0,44.0,240.0,30.0,0.0
2012-06-04,64.0,35.0,260.0,38.0,0.31
2012-06-05,55.0,34.0,300.0,24.0,0.02
2012-06-06,65.0,26.0,130.0,15.0,0.0
2012-06-07,66.0,31.0,240.0,30.0,0.0
2012-06-08,64.0,33.0,320.0,24.0,0.0
2012-06-09,64.0,31.0,300.0,26.0,0.0
2012-06-10,74.0,28.0,30.0,22.0,0.0
2012-06-11,82.0,33.0,330.0,21.0,0.0
2012-06-12,82.0,42.0,250.0,30.0,0.0
2012-06-13,82.0,42.0,300.0,22.0,0.0
2012-06-14,83.0,44.0,290.0,29.0,0.0
2012-06-15,82.0,48.0,20.0,23.0,0.0
2012-06-16,89.0,44.0,10.0,15.0,0.0
2012-06-17,91.0,46.0,330.0,33.0,0.0
2012-06-18,75.0,41.0,320.0,35.0,0.0
2012-06-19,72.0,31.0,280.0,25.0,0.0
2012-06-20,86.0,31.0,270.0,22.0,0.0
2012-06-21,89.0,40.0,260.0,35.0,0.0
2012-06-22,70.0,44.0,240.0,33.0,0.0
2012-06-23,65.0,37.0,250.0,29.0,0.01
2012-06-24,74.0,31.0,180.0,38.0,0.0
2012-06-25,71.0,34.0,250.0,33.0,0.03
2012-06-26,69.0,37.0,280.0,20.0,0.11
2012-06-27,84.0,32.0,260.0,24.0,0.0
2012-06-28,82.0,35.0,260.0,33.0,0.0
2012-06-29,85.0,38.0,270.0,28.0,0.0
2012-06-30,83.0,38.0,280.0,33.0,0.0
2012-07-01,81.0,52.0,250.0,21.0,0.0
2012-07-02,90.0,45.0,260.0,36.0,0.0
2012-07-03,82.0,49.0,20.0,24.0,0.0
2012-07-04,85.0,39.0,280.0,30.0,0.0
2012-07-05,86.0,42.0,270.0,25.0,0.0
2012-07-06,90.0,42.0,280.0,24.0,0.0
2012-07-07,95.0,42.0,240.0,26.0,0.0
2012-07-08,96.0,45.0,290.0,29.0,0.0
2012-07-09,93.0,48.0,260.0,23.0,0.0
2012-07-10,96.0,44.0,270.0,20.0,0.0
2012-07-11,96.0,49.0,290.0,20.0,0.0
2012-07-12,96.0,50.0,270.0,30.0,0.0
2012-07-13,94.0,49.0,280.0,29.0,0.0
2012-07-14,89.0,47.0,310.0,30.0,0.0
2012-07-15,89.0,46.0,220.0,23.0,0.0
2012-07-16,86.0,46.0,180.0,35.0,0.0
2012-07-17,81.0,43.0,270.0,24.0,0.0
2012-07-18,82.0,38.0,180.0,30.0,0.0
2012-07-19,81.0,49.0,180.0,28.0,0.0
2012-07-20,83.0,47.0,250.0,31.0,0.0
2012-07-21,93.0,41.0,280.0,24.0,0.0
2012-07-22,93.0,43.0,260.0,36.0,0.0
2012-07-23,91.0,48.0,200.0,30.0,0.0
2012-07-24,91.0,50.0,140.0,30.0,0.0
2012-07-25,89.0,47.0,280.0,26.0,0.0
2012-07-26,91.0,45.0,250.0,31.0,0.0
2012-07-27,88.0,45.0,280.0,29.0,0.0
2012-07-28,89.0,43.0,260.0,26.0,0.0
2012-07-29,93.0,43.0,270.0,26.0,0.0
2012-07-30,90.0,46.0,260.0,23.0,0.0
2012-07-31,91.0,44.0,270.0,35.0,0.0
2012-08-01,91.0,44.0,270.0,24.0,0.0
2012-08-02,92.0,44.0,340.0,22.0,0.0
2012-08-03,94.0,45.0,290.0,20.0,0.0
2012-08-04,98.0,47.0,260.0,31.0,0.0
2012-08-05,90.0,55.0,240.0,31.0,0.0
2012-08-06,95.0,44.0,170.0,35.0,0.0
2012-08-07,94.0,43.0,290.0,26.0,0.0
2012-08-08,93.0,41.0,270.0,18.0,0.0
2012-08-09,96.0,42.0,270.0,32.0,0.0
2012-08-10,94.0,45.0,260.0,25.0,0.0
2012-08-11,96.0,43.0,240.0,20.0,0.0
2012-08-12,98.0,44.0,280.0,23.0,0.0
2012-08-13,95.0,50.0,260.0,21.0,0.0
2012-08-14,99.0,49.0,340.0,24.0,0.0
2012-08-15,99.0,52.0,260.0,23.0,0.0
2012-08-16,96.0,53.0,240.0,20.0,0.0
2012-08-17,97.0,49.0,120.0,43.0,0.0
2012-08-18,90.0,55.0,50.0,24.0,0.06
2012-08-19,90.0,44.0,260.0,23.0,0.0
2012-08-20,91.0,41.0,290.0,23.0,0.0
2012-08-21,87.0,43.0,270.0,30.0,0.0
2012-08-22,87.0,42.0,270.0,23.0,0.0
2012-08-23,89.0,43.0,250.0,30.0,0.0
2012-08-24,88.0,40.0,280.0,17.0,0.0
2012-08-25,89.0,38.0,250.0,32.0,0.0
2012-08-26,85.0,40.0,280.0,32.0,0.0
2012-08-27,84.0,33.0,260.0,25.0,0.0
2012-08-28,84.0,30.0,230.0,33.0,0.0
2012-08-29,85.0,34.0,280.0,21.0,0.0
2012-08-30,89.0,34.0,300.0,26.0,0.0
2012-08-31,86.0,34.0,290.0,37.0,0.0
2012-09-01,80.0,34.0,90.0,18.0,0.0
2012-09-02,86.0,35.0,320.0,31.0,0.0
2012-09-03,89.0,35.0,270.0,28.0,0.0
2012-09-04,87.0,36.0,310.0,16.0,0.0
2012-09-05,88.0,34.0,290.0,28.0,0.0
2012-09-06,84.0,52.0,250.0,23.0,0.0
2012-09-07,88.0,43.0,190.0,18.0,0.0
2012-09-08,93.0,42.0,160.0,29.0,0.0
2012-09-09,85.0,42.0,310.0,46.0,0.0
2012-09-10,81.0,33.0,340.0,20.0,0.0
2012-09-11,82.0,34.0,20.0,17.0,0.0
2012-09-12,87.0,33.0,130.0,15.0,0.0
2012-09-13,90.0,32.0,230.0,22.0,0.0
2012-09-14,86.0,37.0,250.0,21.0,0.0
2012-09-15,85.0,39.0,240.0,35.0,0.0
2012-09-16,84.0,33.0,270.0,25.0,0.0
2012-09-17,87.0,33.0,130.0,16.0,0.0
2012-09-18,89.0,35.0,250.0,22.0,0.0
2012-09-19,90.0,36.0,130.0,30.0,0.0
2012-09-20,91.0,36.0,200.0,23.0,0.0
2012-09-21,90.0,39.0,190.0,30.0,0.0
2012-09-22,85.0,38.0,270.0,24.0,0.0
2012-09-23,77.0,50.0,310.0,26.0,0.0
2012-09-24,75.0,39.0,350.0,17.0,0.0
2012-09-25,79.0,34.0,20.0,15.0,0.0
2012-09-26,83.0,35.0,210.0,14.0,0.0
2012-09-27,86.0,35.0,160.0,18.0,0.0
2012-09-28,85.0,38.0,250.0,22.0,0.0
2012-09-29,85.0,37.0,270.0,23.0,0.0
2012-09-30,86.0,32.0,170.0,16.0,0.0
2012-10-01,89.0,34.0,260.0,17.0,0.0
2012-10-02,86.0,33.0,340.0,22.0,0.0
2012-10-03,77.0,31.0,20.0,16.0,0.0
2012-10-04,79.0,29.0,320.0,28.0,0.0
2012-10-05,74.0,28.0,260.0,21.0,0.0
2012-10-06,76.0,25.0,80.0,13.0,0.0
2012-10-07,75.0,24.0,220.0,12.0,0.0
2012-10-08,72.0,26.0,260.0,25.0,0.0
2012-10-09,72.0,30.0,220.0,13.0,0.0
2012-10-10,76.0,35.0,280.0,14.0,0.0
2012-10-11,79.0,27.0,350.0,14.0,0.0
2012-10-12,67.0,29.0,280.0,32.0,0.0
2012-10-13,69.0,35.0,300.0,13.0,0.0
2012-10-14,76.0,28.0,250.0,24.0,0.0
2012-10-15,73.0,47.0,250.0,17.0,0.0
2012-10-16,68.0,33.0,320.0,31.0,0.0
2012-10-17,70.0,20.0,360.0,12.0,0.0
2012-10-18,79.0,20.0,250.0,24.0,0.0
2012-10-19,75.0,30.0,270.0,28.0,0.0
2012-10-20,63.0,31.0,340.0,24.0,0.0
2012-10-21,55.0,18.0,210.0,25.0,0.0
2012-10-22,45.0,31.0,250.0,39.0,0.2
2012-10-23,42.0,26.0,260.0,22.0,0.01
2012-10-24,43.0,30.0,270.0,22.0,0.06
2012-10-25,48.0,22.0,70.0,13.0,0.0
2012-10-26,59.0,20.0,250.0,20.0,0.0
2012-10-27,62.0,26.0,80.0,13.0,0.0
2012-10-28,69.0,28.0,270.0,21.0,0.0
2012-10-29,68.0,28.0,230.0,17.0,0.0
2012-10-30,67.0,32.0,220.0,21.0,0.0
2012-10-31,66.0,39.0,180.0,44.0,0.02
2012-11-01,56.0,27.0,270.0,21.0,0.0
2012-11-02,59.0,18.0,220.0,13.0,0.0
2012-11-03,64.0,30.0,280.0,10.0,0.0
2012-11-04,69.0,27.0,270.0,20.0,0.0
2012-11-05,73.0,25.0,150.0,21.0,0.0
2012-11-06,73.0,22.0,270.0,23.0,0.0
2012-11-07,65.0,24.0,270.0,25.0,0.0
2012-11-08,44.0,28.0,260.0,33.0,0.1
2012-11-09,34.0,26.0,270.0,13.0,0.02
2012-11-10,32.0,7.0,290.0,18.0,0.14
2012-11-11,33.0,1.0,80.0,7.0,0.0
2012-11-12,48.0,27.0,70.0,12.0,0.0
2012-11-13,52.0,24.0,170.0,20.0,0.1
2012-11-14,55.0,28.0,330.0,9.0,0.0
2012-11-15,57.0,20.0,190.0,12.0,0.0
2012-11-16,47.0,36.0,180.0,21.0,0.0
2012-11-17,52.0,32.0,180.0,35.0,0.43
2012-11-18,39.0,29.0,230.0,24.0,0.0
2012-11-19,49.0,36.0,170.0,39.0,0.0
2012-11-20,56.0,45.0,160.0,38.0,0.01
2012-11-21,50.0,24.0,210.0,37.0,0.06
2012-11-22,52.0,18.0,60.0,12.0,0.0
2012-11-23,59.0,24.0,250.0,10.0,0.0
2012-11-24,58.0,19.0,180.0,7.0,0.0
2012-11-25,53.0,25.0,60.0,9.0,0.0
2012-11-26,59.0,20.0,170.0,18.0,0.0
2012-11-27,60.0,19.0,200.0,24.0,0.0
2012-11-28,51.0,30.0,180.0,46.0,0.02
2012-11-29,54.0,40.0,180.0,46.0,0.07
2012-11-30,47.0,39.0,160.0,41.0,0.42
2012-12-01,55.0,39.0,190.0,39.0,0.02
2012-12-02,47.0,28.0,50.0,10.0,1.18
2012-12-03,48.0,23.0,190.0,17.0,0.0
2012-12-04,46.0,39.0,170.0,25.0,0.06
2012-12-05,50.0,27.0,270.0,14.0,0.12
2012-12-06,47.0,22.0,310.0,14.0,0.0
2012-12-07,42.0,18.0,330.0,18.0,0.0
2012-12-08,39.0,19.0,330.0,9.0,0.0
2012-12-09,45.0,20.0,140.0,8.0,0.0
2012-12-10,48.0,21.0,70.0,8.0,0.0
2012-12-11,42.0,17.0,280.0,24.0,0.1
2012-12-12,34.0,28.0,330.0,13.0,0.05
2012-12-13,34.0,17.0,10.0,12.0,0.0
2012-12-14,27.0,12.0,280.0,9.0,0.09
2012-12-15,31.0,3.0,160.0,15.0,0.07
2012-12-16,41.0,27.0,240.0,35.0,0.17
2012-12-17,41.0,16.0,230.0,38.0,0.09
2012-12-18,29.0,9.0,320.0,16.0,0.0
2012-12-19,32.0,5.0,180.0,22.0,0.0
2012-12-20,44.0,26.0,150.0,44.0,0.0
2012-12-21,39.0,30.0,170.0,40.0,0.09
2012-12-22,36.0,25.0,240.0,39.0,0.18
2012-12-23,36.0,28.0,190.0,46.0,0.33
2012-12-24,32.0,9.0,60.0,10.0,0.0
2012-12-25,35.0,9.0,190.0,13.0,0.0
2012-12-26,35.0,25.0,260.0,16.0,0.09
2012-12-27,31.0,3.0,90.0,7.0,0.01
2012-12-28,31.0,2.0,170.0,18.0,0.02
2012-12-29,30.0,22.0,260.0,8.0,0.0
2012-12-30,31.0,-3.0,280.0,17.0,0.01
2012-12-31,22.0,-6.0,210.0,23.0,0.0
2013-01-01,26.0,-1.0,130.0,9.0,0.0
2013-01-02,31.0,-5.0,60.0,10.0,0.0
2013-01-03,38.0,1.0,150.0,16.0,0.0
2013-01-04,33.0,2.0,70.0,9.0,0.0
2013-01-05,33.0,7.0,60.0,12.0,0.0
2013-01-06,30.0,8.0,280.0,10.0,0.0
2013-01-07,36.0,23.0,100.0,9.0,0.01
2013-01-08,43.0,19.0,60.0,8.0,0.0
2013-01-09,41.0,21.0,330.0,30.0,0.2
2013-01-10,27.0,15.0,310.0,20.0,0.02
2013-01-11,28.0,-9.0,290.0,29.0,0.0
2013-01-12,12.0,-19.0,,0.0,0.0
2013-01-13,8.0,-21.0,140.0,7.0,0.0
2013-01-14,16.0,-15.0,140.0,8.0,0.0
2013-01-15,22.0,-5.0,80.0,9.0,0.0
2013-01-16,26.0,-7.0,50.0,13.0,0.0
2013-01-17,29.0,-7.0,90.0,7.0,0.0
2013-01-18,34.0,-5.0,90.0,7.0,0.0
2013-01-19,,-2.0,90.0,7.0,0.0
2013-01-20,,-3.0,90.0,7.0,0.0
2013-01-21,,1.0,70.0,13.0,0.0
2013-01-22,,9.0,70.0,12.0,0.0
2013-01-23,,29.0,170.0,24.0,0.0
2013-01-24,,37.0,180.0,16.0,0.02
2013-01-25,46.0,34.0,150.0,8.0,0.06
2013-01-26,39.0,29.0,170.0,18.0,0.09
2013-01-27,33.0,22.0,290.0,20.0,0.02
2013-01-28,33.0,25.0,230.0,35.0,0.06
2013-01-29,41.0,25.0,300.0,20.0,0.0
2013-01-30,44.0,19.0,160.0,7.0,0.0
2013-01-31,48.0,19.0,70.0,7.0,0.0
2013-02-01,51.0,18.0,60.0,7.0,0.0
2013-02-02,50.0,21.0,60.0,13.0,0.0
2013-02-03,50.0,21.0,150.0,8.0,0.0
2013-02-04,52.0,22.0,90.0,7.0,0.0
2013-02-05,47.0,26.0,250.0,22.0,0.06
2013-02-06,48.0,22.0,180.0,18.0,0.0
2013-02-07,38.0,21.0,260.0,23.0,0.01
2013-02-08,35.0,18.0,10.0,32.0,0.0
2013-02-09,39.0,16.0,330.0,28.0,0.0
2013-02-10,42.0,18.0,30.0,21.0,0.0
2013-02-11,46.0,16.0,330.0,10.0,0.0
2013-02-12,46.0,17.0,300.0,9.0,0.0
2013-02-13,51.0,19.0,310.0,10.0,0.0
2013-02-14,50.0,19.0,20.0,16.0,0.0
2013-02-15,57.0,19.0,180.0,23.0,0.0
2013-02-16,57.0,19.0,250.0,12.0,0.0
2013-02-17,44.0,19.0,90.0,7.0,0.0
2013-02-18,49.0,21.0,260.0,26.0,0.02
2013-02-19,33.0,22.0,180.0,20.0,0.09
2013-02-20,37.0,15.0,360.0,16.0,0.0
2013-02-21,37.0,19.0,330.0,21.0,0.01
2013-02-22,49.0,22.0,240.0,36.0,0.0
2013-02-23,37.0,22.0,310.0,24.0,0.03
2013-02-24,43.0,12.0,80.0,9.0,0.0
2013-02-25,42.0,20.0,310.0,28.0,0.03
2013-02-26,43.0,12.0,100.0,10.0,0.0
2013-02-27,51.0,15.0,190.0,7.0,0.0
2013-02-28,51.0,33.0,250.0,16.0,0.0
2013-03-01,63.0,23.0,190.0,14.0,0.0
2013-03-02,58.0,26.0,270.0,16.0,0.0
2013-03-03,50.0,29.0,310.0,21.0,0.04
2013-03-04,56.0,22.0,90.0,44.0,0.0
2013-03-05,52.0,29.0,180.0,46.0,0.0
2013-03-06,41.0,21.0,210.0,49.0,0.07
2013-03-07,44.0,13.0,80.0,15.0,0.0
2013-03-08,50.0,17.0,10.0,20.0,0.0
2013-03-09,52.0,23.0,40.0,21.0,0.0
2013-03-10,58.0,15.0,290.0,12.0,0.0
2013-03-11,61.0,20.0,240.0,14.0,0.0
2013-03-12,69.0,23.0,270.0,15.0,0.0
2013-03-13,68.0,22.0,270.0,16.0,0.0
2013-03-14,68.0,25.0,240.0,20.0,0.0
2013-03-15,64.0,27.0,280.0,22.0,0.0
2013-03-16,60.0,20.0,20.0,47.0,0.0
2013-03-17,52.0,19.0,290.0,23.0,0.0
2013-03-18,56.0,15.0,320.0,15.0,0.0
2013-03-19,58.0,28.0,170.0,26.0,0.0
2013-03-20,57.0,31.0,320.0,31.0,0.01
2013-03-21,46.0,16.0,290.0,46.0,0.0
2013-03-22,42.0,18.0,290.0,24.0,0.0
2013-03-23,51.0,10.0,140.0,33.0,0.0
2013-03-24,59.0,16.0,330.0,25.0,0.0
2013-03-25,63.0,26.0,270.0,25.0,0.0
2013-03-26,55.0,34.0,220.0,5.0,0.01
2013-03-27,60.0,31.0,60.0,7.0,0.0
2013-03-28,60.0,27.0,220.0,29.0,0.02
2013-03-29,67.0,24.0,360.0,14.0,0.0
2013-03-30,74.0,24.0,250.0,23.0,0.0
2013-03-31,51.0,38.0,270.0,26.0,0.17
2013-04-01,46.0,39.0,90.0,60.0,0.37
2013-04-02,61.0,38.0,270.0,14.0,0.0
2013-04-03,68.0,29.0,40.0,16.0,0.0
2013-04-04,56.0,40.0,200.0,31.0,0.17
2013-04-05,56.0,36.0,260.0,26.0,0.0
2013-04-06,54.0,41.0,240.0,30.0,0.05
2013-04-07,51.0,32.0,240.0,40.0,0.47
2013-04-08,45.0,29.0,60.0,37.0,0.05
2013-04-09,58.0,30.0,10.0,23.0,0.0
2013-04-10,65.0,27.0,320.0,30.0,0.01
2013-04-11,60.0,26.0,270.0,16.0,0.0
2013-04-12,68.0,23.0,70.0,33.0,0.0
2013-04-13,55.0,30.0,300.0,32.0,0.0
2013-04-14,49.0,18.0,310.0,28.0,0.0
2013-04-15,42.0,28.0,20.0,28.0,0.3
2013-04-16,45.0,28.0,20.0,32.0,0.01
2013-04-17,50.0,23.0,10.0,30.0,0.0
2013-04-18,62.0,20.0,30.0,20.0,0.0
2013-04-19,60.0,27.0,300.0,39.0,0.01
2013-04-20,64.0,22.0,260.0,21.0,0.0
2013-04-21,67.0,23.0,300.0,30.0,0.0
2013-04-22,59.0,25.0,30.0,25.0,0.0
2013-04-23,65.0,24.0,80.0,37.0,0.0
2013-04-24,67.0,27.0,80.0,31.0,0.0
2013-04-25,73.0,19.0,320.0,25.0,0.0
2013-04-26,77.0,29.0,290.0,18.0,0.0
2013-04-27,79.0,31.0,210.0,26.0,0.0
2013-04-28,72.0,32.0,340.0,28.0,0.0
2013-04-29,64.0,31.0,300.0,28.0,0.0
2013-04-30,61.0,30.0,310.0,29.0,0.0
2013-05-01,66.0,25.0,50.0,21.0,0.0
2013-05-02,75.0,21.0,100.0,20.0,0.0
2013-05-03,76.0,28.0,,0.0,0.0
2013-05-04,67.0,42.0,20.0,31.0,0.0
2013-05-05,72.0,38.0,270.0,25.0,0.0
2013-05-06,66.0,36.0,30.0,46.0,0.08
2013-05-07,55.0,43.0,250.0,21.0,0.19
2013-05-08,63.0,47.0,300.0,16.0,0.08
2013-05-09,75.0,39.0,20.0,18.0,0.06
2013-05-10,81.0,39.0,300.0,16.0,0.0
2013-05-11,83.0,41.0,270.0,21.0,0.0
2013-05-12,83.0,45.0,240.0,30.0,0.0
2013-05-13,82.0,38.0,250.0,44.0,0.0
2013-05-14,80.0,39.0,330.0,23.0,0.0
2013-05-15,74.0,37.0,280.0,32.0,0.05
2013-05-16,54.0,44.0,290.0,22.0,0.47
2013-05-17,61.0,44.0,280.0,29.0,0.07
2013-05-18,64.0,40.0,310.0,28.0,0.0
2013-05-19,65.0,36.0,360.0,20.0,0.0
2013-05-20,74.0,32.0,160.0,16.0,0.0
2013-05-21,65.0,34.0,240.0,46.0,0.0
2013-05-22,54.0,24.0,280.0,21.0,0.0
2013-05-23,57.0,31.0,270.0,24.0,0.0
2013-05-24,67.0,24.0,320.0,40.0,0.0
2013-05-25,68.0,33.0,270.0,30.0,0.0
2013-05-26,63.0,42.0,260.0,36.0,0.05
2013-05-27,55.0,39.0,260.0,26.0,0.41
2013-05-28,64.0,44.0,260.0,21.0,0.12
2013-05-29,66.0,46.0,280.0,24.0,0.0
2013-05-30,69.0,34.0,340.0,22.0,0.0
2013-05-31,75.0,33.0,150.0,9.0,0.0
2013-06-01,82.0,36.0,340.0,22.0,0.0
2013-06-02,79.0,40.0,20.0,22.0,0.0
2013-06-03,81.0,43.0,70.0,24.0,0.0
2013-06-04,85.0,41.0,30.0,16.0,0.0
2013-06-05,89.0,41.0,120.0,28.0,0.0
2013-06-06,91.0,43.0,290.0,23.0,0.0
2013-06-07,90.0,45.0,330.0,26.0,0.0
2013-06-08,93.0,52.0,340.0,21.0,0.0
2013-06-09,96.0,46.0,190.0,26.0,0.0
2013-06-10,78.0,51.0,200.0,31.0,0.0
2013-06-11,77.0,49.0,220.0,32.0,0.0
2013-06-12,73.0,39.0,310.0,30.0,0.0
2013-06-13,67.0,36.0,330.0,35.0,0.0
2013-06-14,75.0,29.0,330.0,8.0,0.0
2013-06-15,85.0,30.0,260.0,26.0,0.0
2013-06-16,81.0,38.0,150.0,30.0,0.0
2013-06-17,82.0,37.0,280.0,35.0,0.0
2013-06-18,71.0,37.0,270.0,35.0,0.06
2013-06-19,60.0,41.0,320.0,25.0,0.09
2013-06-20,68.0,35.0,320.0,30.0,0.0
2013-06-21,72.0,29.0,90.0,23.0,0.0
2013-06-22,80.0,35.0,280.0,17.0,0.0
2013-06-23,66.0,46.0,270.0,28.0,0.03
2013-06-24,62.0,48.0,270.0,23.0,0.02
2013-06-25,65.0,50.0,250.0,22.0,0.16
2013-06-26,78.0,50.0,210.0,36.0,0.0
2013-06-27,90.0,40.0,280.0,25.0,0.0
2013-06-28,97.0,44.0,290.0,20.0,0.0
2013-06-29,95.0,51.0,260.0,22.0,0.0
2013-06-30,101.0,48.0,260.0,25.0,0.0
2013-07-01,100.0,51.0,260.0,23.0,0.0
2013-07-02,104.0,54.0,340.0,29.0,0.0
2013-07-03,99.0,62.0,290.0,35.0,0.0
2013-07-04,93.0,56.0,320.0,21.0,0.0
2013-07-05,91.0,48.0,330.0,24.0,0.0
2013-07-06,90.0,47.0,260.0,13.0,0.0
2013-07-07,91.0,45.0,270.0,30.0,0.0
2013-07-08,91.0,40.0,280.0,28.0,0.0
2013-07-09,94.0,41.0,250.0,31.0,0.0
2013-07-10,93.0,40.0,280.0,40.0,0.0
2013-07-11,89.0,40.0,250.0,26.0,0.0
2013-07-12,86.0,39.0,270.0,32.0,0.0
2013-07-13,89.0,40.0,280.0,30.0,0.0
2013-07-14,92.0,42.0,260.0,23.0,0.0
2013-07-15,94.0,43.0,260.0,25.0,0.0
2013-07-16,89.0,49.0,270.0,31.0,0.0
2013-07-17,89.0,37.0,100.0,32.0,0.0
2013-07-18,98.0,39.0,260.0,25.0,0.0
2013-07-19,100.0,46.0,290.0,21.0,0.0
2013-07-20,101.0,48.0,320.0,22.0,0.0
2013-07-21,101.0,47.0,310.0,35.0,0.0
2013-07-22,97.0,50.0,290.0,25.0,0.0
2013-07-23,93.0,55.0,270.0,22.0,0.0
2013-07-24,94.0,64.0,300.0,22.0,0.0
2013-07-25,100.0,49.0,170.0,39.0,0.0
2013-07-26,94.0,52.0,270.0,81.0,0.0
2013-07-27,93.0,47.0,290.0,23.0,0.0
2013-07-28,89.0,49.0,260.0,29.0,0.0
2013-07-29,89.0,42.0,250.0,33.0,0.0
2013-07-30,89.0,41.0,270.0,29.0,0.0
2013-07-31,88.0,48.0,260.0,32.0,0.0
2013-08-01,81.0,42.0,270.0,32.0,0.0
2013-08-02,81.0,36.0,260.0,18.0,0.0
2013-08-03,87.0,39.0,60.0,22.0,0.0
2013-08-04,90.0,39.0,260.0,24.0,0.0
2013-08-05,90.0,42.0,250.0,22.0,0.0
2013-08-06,92.0,41.0,350.0,31.0,0.0
2013-08-07,84.0,55.0,260.0,31.0,0.0
2013-08-08,64.0,46.0,190.0,24.0,0.04
2013-08-09,75.0,44.0,90.0,22.0,0.09
2013-08-10,79.0,40.0,250.0,26.0,0.0
2013-08-11,83.0,38.0,260.0,21.0,0.0
2013-08-12,84.0,39.0,260.0,20.0,0.0
2013-08-13,90.0,40.0,270.0,23.0,0.0
2013-08-14,91.0,38.0,270.0,24.0,0.0
2013-08-15,92.0,40.0,250.0,27.0,0.0
2013-08-16,90.0,37.0,270.0,25.0,0.0
2013-08-17,91.0,43.0,140.0,29.0,0.0
2013-08-18,97.0,48.0,30.0,29.0,0.0
2013-08-19,97.0,51.0,190.0,21.0,0.0
2013-08-20,88.0,50.0,310.0,15.0,0.0
2013-08-21,91.0,53.0,180.0,40.0,0.55
2013-08-22,81.0,48.0,310.0,29.0,0.02
2013-08-23,82.0,39.0,280.0,15.0,0.0
2013-08-24,81.0,44.0,280.0,28.0,0.0
2013-08-25,76.0,42.0,170.0,37.0,0.02
2013-08-26,81.0,38.0,220.0,32.0,0.0
2013-08-27,86.0,34.0,150.0,41.0,0.0
2013-08-28,86.0,41.0,200.0,31.0,0.0
2013-08-29,85.0,40.0,240.0,31.0,0.0
2013-08-30,88.0,38.0,300.0,23.0,0.0
2013-08-31,91.0,38.0,250.0,24.0,0.0
2013-09-01,83.0,47.0,250.0,31.0,0.04
2013-09-02,77.0,60.0,160.0,35.0,0.04
2013-09-03,85.0,49.0,190.0,37.0,0.0
2013-09-04,87.0,43.0,190.0,40.0,0.0
2013-09-05,81.0,38.0,270.0,38.0,0.0
2013-09-06,78.0,33.0,300.0,20.0,0.0
2013-09-07,86.0,35.0,240.0,22.0,0.0
2013-09-08,87.0,37.0,360.0,22.0,0.0
2013-09-09,87.0,44.0,360.0,20.0,0.0
2013-09-10,88.0,39.0,60.0,16.0,0.0
2013-09-11,91.0,39.0,10.0,20.0,0.0
2013-09-12,87.0,56.0,230.0,48.0,0.0
2013-09-13,90.0,57.0,330.0,17.0,0.0
2013-09-14,90.0,42.0,270.0,17.0,0.0
2013-09-15,87.0,45.0,220.0,40.0,0.0
2013-09-16,80.0,34.0,260.0,37.0,0.0
2013-09-17,63.0,38.0,310.0,33.0,0.06
2013-09-18,69.0,35.0,10.0,14.0,0.0
2013-09-19,80.0,27.0,190.0,23.0,0.0
2013-09-20,80.0,29.0,190.0,40.0,0.0
2013-09-21,60.0,41.0,260.0,33.0,0.12
2013-09-22,61.0,44.0,280.0,22.0,0.0
2013-09-23,71.0,45.0,270.0,23.0,0.0
2013-09-24,62.0,39.0,280.0,31.0,0.24
2013-09-25,52.0,30.0,20.0,25.0,0.01
2013-09-26,53.0,30.0,330.0,20.0,0.0
2013-09-27,61.0,22.0,360.0,12.0,0.0
2013-09-28,67.0,33.0,180.0,29.0,0.0
2013-09-29,63.0,53.0,230.0,43.0,0.0
2013-09-30,66.0,48.0,230.0,41.0,0.0
2013-10-01,58.0,40.0,340.0,23.0,0.0
2013-10-02,62.0,29.0,320.0,37.0,0.0
2013-10-03,54.0,30.0,10.0,24.0,0.0
2013-10-04,61.0,24.0,60.0,21.0,0.0
2013-10-05,74.0,18.0,140.0,21.0,0.0
2013-10-06,77.0,25.0,280.0,22.0,0.0
2013-10-07,67.0,23.0,330.0,25.0,0.0
2013-10-08,57.0,18.0,10.0,25.0,0.0
2013-10-09,50.0,33.0,360.0,30.0,0.02
2013-10-10,61.0,28.0,260.0,17.0,0.0
2013-10-11,62.0,19.0,260.0,14.0,0.0
2013-10-12,57.0,21.0,300.0,30.0,0.13
2013-10-13,55.0,30.0,10.0,23.0,0.0
2013-10-14,60.0,18.0,20.0,16.0,0.0
2013-10-15,61.0,18.0,80.0,23.0,0.0
2013-10-16,65.0,16.0,280.0,21.0,0.0
2013-10-17,68.0,19.0,350.0,15.0,0.0
2013-10-18,71.0,19.0,150.0,10.0,0.0
2013-10-19,75.0,20.0,250.0,8.0,0.0
2013-10-20,74.0,22.0,20.0,13.0,0.0
2013-10-21,75.0,22.0,20.0,9.0,0.0
2013-10-22,77.0,25.0,360.0,10.0,0.0
2013-10-23,75.0,22.0,210.0,5.0,0.0
2013-10-24,75.0,23.0,260.0,14.0,0.0
2013-10-25,73.0,22.0,210.0,9.0,0.0
2013-10-26,74.0,20.0,290.0,3.0,0.0
2013-10-27,66.0,19.0,310.0,49.0,0.0
2013-10-28,42.0,31.0,20.0,26.0,0.02
2013-10-29,43.0,26.0,160.0,17.0,0.0
